Duration (s),Volume (L),Measured,SF6 (%),Distance Weights
2.5,0.795975,0,0,0
2.5,0.919935,0,0,0
0.279044,-0.106361,1,0.000226973
0.578088,-0.212721,1,0.0115192
0.753934,-0.277428,1,0.0151258
0.753934,-0.277428,1,0.0151258
0.125,-0.0459967,0,0,0
2.5,0.751065,0,0,0
0.344033,-0.106361,1,0.000171578
0.708065,-0.212721,1,0.0102615
0.656451,-0.197215,1,0.0136696
0.656451,-0.197215,1,0.0136696
0.125,-0.0375533,0,0,0
2.5,0.805416,0,0,0
0.320142,-0.106361,1,0.000132118
0.660284,-0.212721,1,0.00904694
0.692287,-0.223032,1,0.0122416
0.692287,-0.223032,1,0.0122416
0.125,-0.0402708,0,0,0
2.5,0.758378,0,0,0
0.340619,-0.106361,1,0.00011937
0.701238,-0.212721,1,0.00806628
0.661572,-0.200689,1,0.0110824
0.661572,-0.200689,1,0.0110824
0.125,-0.0379189,0,0,0
2.5,1.05957,0,0,0
0.240952,-0.106361,1,9.51206e-005
0.501903,-0.212721,1,0.00673798
0.811073,-0.343757,1,0.00946145
0.811073,-0.343757,1,0.00946145
0.125,-0.0529787,0,0,0
2.5,0.942264,0,0,0
0.272195,-0.106361,1,8.34137e-005
0.564389,-0.212721,1,0.00578531
0.764208,-0.288034,1,0.00828791
0.764208,-0.288034,1,0.00828791
0.125,-0.0471132,0,0,0
2.5,0.922884,0,0,0
0.27812,-0.106361,1,8.42037e-005
0.576241,-0.212721,1,0.00499569
0.755319,-0.278829,1,0.00730278
0.755319,-0.278829,1,0.00730278
0.125,-0.0461442,0,0,0
2.5,0.803892,0,0,0
0.320768,-0.106361,1,6.26902e-005
0.661536,-0.212721,1,0.00444043
0.691348,-0.222308,1,0.00660618
0.691348,-0.222308,1,0.00660618
0.125,-0.0401946,0,0,0
2.5,1.06823,0,0,0
0.238918,-0.106361,1,6.40246e-005
0.497836,-0.212721,1,0.00372763
0.814123,-0.347868,1,0.00568333
0.814123,-0.347868,1,0.00568333
0.125,-0.0534115,0,0,0
2.5,0.822688,0,0,0
0.313211,-0.106361,1,4.95139e-005
0.646421,-0.212721,1,0.00330236
0.702684,-0.231236,1,0.00513355
0.702684,-0.231236,1,0.00513355
0.125,-0.0411344,0,0,0
2.5,0.899696,0,0,0
0.285546,-0.106361,1,4.60421e-005
0.591092,-0.212721,1,0.00287941
0.744181,-0.267815,1,0.00457515
0.744181,-0.267815,1,0.00457515
0.125,-0.0449848,0,0,0
2.5,0.789076,0,0,0
0.326978,-0.106361,1,4.46024e-005
0.673957,-0.212721,1,0.0025774
0.682032,-0.21527,1,0.00417402
0.682032,-0.21527,1,0.00417402
0.125,-0.0394538,0,0,0
2.5,0.997146,0,0,0
0.256663,-0.106361,1,3.69145e-005
0.533326,-0.212721,1,0.00220428
0.787506,-0.314103,1,0.00366313
0.787506,-0.314103,1,0.00366313
0.125,-0.0498573,0,0,0
