Duration (s),Volume (L),Measured,SF6 (%),Distance Weights
2.5,0.851205,0,0,0
0.504688,-0.212613,1,0.0237088
0.808984,-0.340805,1,0.0288717
0.808984,-0.340805,1,0.0288717
0.125,-0.0526594,0,0,0
2.5,0.81851,0,0,0
0.314695,-0.106306,1,0.000474211
0.649389,-0.212613,1,0.0205629
0.700458,-0.229333,1,0.0253869
0.700458,-0.229333,1,0.0253869
0.125,-0.0409255,0,0,0
2.5,0.790684,0,0,0
0.326121,-0.106306,1,0.000406024
0.672243,-0.212613,1,0.0180068
0.683318,-0.216115,1,0.022534
0.683318,-0.216115,1,0.022534
0.125,-0.0395342,0,0,0
2.5,1.03846,0,0,0
0.245923,-0.106306,1,0.000299116
0.511847,-0.212613,1,0.0149268
0.803615,-0.333808,1,0.0190212
0.803615,-0.333808,1,0.0190212
0.125,-0.0519229,0,0,0
2.5,0.96376,0,0,0
0.265759,-0.106306,1,0.00023452
0.551519,-0.212613,1,0.0126281
0.773861,-0.298326,1,0.0163736
0.773861,-0.298326,1,0.0163736
0.125,-0.048188,0,0,0
2.5,0.950491,0,0,0
0.269609,-0.106306,1,0.000153049
0.559218,-0.212613,1,0.0105773
0.768086,-0.292024,1,0.0141735
0.768086,-0.292024,1,0.0141735
0.125,-0.0475245,0,0,0
2.5,0.824827,0,0,0
0.312208,-0.106306,1,0.000143703
0.644416,-0.212613,1,0.00941161
0.704188,-0.232333,1,0.0126208
0.704188,-0.232333,1,0.0126208
0.125,-0.0412413,0,0,0
2.5,0.75738,0,0,0
0.340902,-0.106306,1,0.000122704
0.701803,-0.212613,1,0.00838854
0.661147,-0.200296,1,0.0114185
0.661147,-0.200296,1,0.0114185
0.125,-0.037869,0,0,0
2.5,0.775904,0,0,0
0.332524,-0.106306,1,0.000115449
0.685048,-0.212613,1,0.00745743
0.673714,-0.209095,1,0.0103109
0.673714,-0.209095,1,0.0103109
0.125,-0.0387952,0,0,0
2.5,1.01145,0,0,0
0.252758,-0.106306,1,9.30586e-005
0.525517,-0.212613,1,0.00618731
0.793362,-0.320977,1,0.00889025
0.793362,-0.320977,1,0.00889025
0.125,-0.0505723,0,0,0
2.5,0.858705,0,0,0
0.299496,-0.106306,1,9.86508e-005
0.618992,-0.212613,1,0.00551238
0.723256,-0.248426,1,0.00792766
0.723256,-0.248426,1,0.00792766
0.125,-0.0429353,0,0,0
2.5,0.828134,0,0,0
0.310921,-0.106306,1,6.84197e-005
0.641843,-0.212613,1,0.00486207
0.706118,-0.233904,1,0.0071205
0.706118,-0.233904,1,0.0071205
0.125,-0.0414067,0,0,0
2.5,0.859691,0,0,0
0.299141,-0.106306,1,7.62587e-005
0.618282,-0.212613,1,0.00426596
0.723788,-0.248894,1,0.00636841
0.723788,-0.248894,1,0.00636841
0.125,-0.0429845,0,0,0
2.5,0.989173,0,0,0
0.258675,-0.106306,1,6.3815e-005
0.53735,-0.212613,1,0.00364604
0.784488,-0.310397,1,0.00556697
0.784488,-0.310397,1,0.00556697
0.125,-0.0494586,0,0,0
2.5,0.890608,0,0,0
0.28841,-0.106306,1,5.63477e-005
0.596819,-0.212613,1,0.00318715
0.739886,-0.263579,1,0.00496811
0.739886,-0.263579,1,0.00496811
0.125,-0.0445304,0,0,0
2.5,1.04369,0,0,0
0.244641,-0.106306,1,4.19691e-005
0.509282,-0.212613,1,0.00269681
0.805539,-0.336293,1,0.004312
0.805539,-0.336293,1,0.004312
0.125,-0.0521844,0,0,0
2.5,0.988324,0,0,0
0.258906,-0.106306,1,4.0676e-005
0.537811,-0.212613,1,0.00231489
0.784142,-0.309994,1,0.00379213
0.784142,-0.309994,1,0.00379213
0.125,-0.0494162,0,0,0
